T,X,V,A,P1,P2,DP1,DP2,U
9.166073407115626e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.017270476026417e-15,	7.744161178894311e+05,	1.765964444493314e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.167073807127316e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-7.761197724266439e-16,	7.744161176745545e+05,	1.765964444002168e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.168074207139007e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.977278352072385e-15,	7.744161174596780e+05,	1.765964443511021e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.169074707150699e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.278315873229813e-15,	7.744161172447798e+05,	1.765964443019826e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.170075107162390e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.056733105764284e-15,	7.744161170299033e+05,	1.765964442528679e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.171075507174081e+00,	5.000000000000000e+00,	9.081433783075655e-01,	5.628416408683394e-16,	7.744161168150267e+05,	1.765964442037533e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.172075907185771e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.912439564519350e-15,	7.744161166001502e+05,	1.765964441546387e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.173076307197462e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.993124115054026e-15,	7.744161163852736e+05,	1.765964441055240e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.174076707209153e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.978947320988337e-15,	7.744161161703970e+05,	1.765964440564094e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.175077107220844e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.397513306927766e-16,	7.744161159555205e+05,	1.765964440072947e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.176077507232534e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.600599196910878e-15,	7.744161157406439e+05,	1.765964439581801e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.177077907244225e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.622159259540427e-15,	7.744161155257673e+05,	1.765964439090654e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.178078307255916e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.288739351172112e-15,	7.744161153108908e+05,	1.765964438599508e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.179078707267607e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.212093559609063e-15,	7.744161150960142e+05,	1.765964438108361e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.180079107279298e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.586404202519304e-16,	7.744161148811376e+05,	1.765964437617215e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.181079507290988e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.105482290725986e-15,	7.744161146662611e+05,	1.765964437126068e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.182079907302679e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.917386346437928e-15,	7.744161144513845e+05,	1.765964436634922e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.183080307314370e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.998178674660154e-15,	7.744161142365079e+05,	1.765964436143775e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.184080707326061e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-9.676153929551201e-16,	7.744161140216314e+05,	1.765964435652629e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.185081107337751e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-4.510463149623358e-16,	7.744161138067548e+05,	1.765964435161483e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.186081507349442e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.098821435387015e-15,	7.744161135918782e+05,	1.765964434670336e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.187081907361133e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.813084721016283e-15,	7.744161133770017e+05,	1.765964434179190e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.188082307372824e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.099721725530828e-15,	7.744161131621251e+05,	1.765964433688043e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.189082707384514e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.221877001908087e-15,	7.744161129472485e+05,	1.765964433196897e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.190083107396205e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.545983359504868e-16,	7.744161127323720e+05,	1.765964432705750e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.191083507407896e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.596297116571773e-15,	7.744161125174954e+05,	1.765964432214604e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.192084007419588e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.325174896914729e-15,	7.744161123025974e+05,	1.765964431723408e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.193084407431279e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.582763651284511e-15,	7.744161120877208e+05,	1.765964431232262e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.194084807442970e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.958717633109063e-15,	7.744161118728443e+05,	1.765964430741115e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.195085207454660e+00,	5.000000000000000e+00,	9.081433783075655e-01,	5.161405852005920e-16,	7.744161116579677e+05,	1.765964430249969e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.196085607466351e+00,	5.000000000000000e+00,	9.081433783075655e-01,	6.216637380112959e-16,	7.744161114430911e+05,	1.765964429758823e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.197086007478042e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.465269378202769e-15,	7.744161112282146e+05,	1.765964429267676e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.198086407489733e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.097644910250773e-15,	7.744161110133380e+05,	1.765964428776530e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.199086807501423e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.160881107840108e-15,	7.744161107984614e+05,	1.765964428285383e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.200087207513114e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.550984877300167e-15,	7.744161105835849e+05,	1.765964427794237e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.201087607524805e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-8.142019502187237e-16,	7.744161103687083e+05,	1.765964427303090e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.202088007536496e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.474333587277949e-16,	7.744161101538317e+05,	1.765964426811944e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.203088407548186e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.426550231634354e-15,	7.744161099389552e+05,	1.765964426320797e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.204088807559877e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.967100188792446e-15,	7.744161097240786e+05,	1.765964425829651e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.205089207571568e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.937271397786788e-15,	7.744161095092020e+05,	1.765964425338504e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.206089607583259e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.696038214353776e-15,	7.744161092943255e+05,	1.765964424847358e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.207090007594950e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.316997954851798e-15,	7.744161090794489e+05,	1.765964424356211e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.208090407606640e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-6.804145785075646e-16,	7.744161088645722e+05,	1.765964423865065e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.209090807618331e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.236058984050578e-16,	7.744161086496958e+05,	1.765964423373919e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.210091207630022e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.232211650897537e-15,	7.744161084348192e+05,	1.765964422882772e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.211091607641713e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.685495191631808e-15,	7.744161082199425e+05,	1.765964422391626e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.212092007653403e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.047832279051287e-15,	7.744161080050661e+05,	1.765964421900479e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.213092407665094e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.071429240533252e-15,	7.744161077901894e+05,	1.765964421409333e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.214092807676785e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.842211533466904e-15,	7.744161075753130e+05,	1.765964420918186e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.215093307688477e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.507821137099272e-15,	7.744161073604148e+05,	1.765964420426991e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.216093707700168e+00,	5.000000000000000e+00,	9.081433783075655e-01,	5.459294634061048e-16,	7.744161071455383e+05,	1.765964419935844e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.217094107711858e+00,	5.000000000000000e+00,	9.081433783075655e-01,	9.682910076096738e-17,	7.744161069306617e+05,	1.765964419444698e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.218094507723549e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-6.756133840042904e-16,	7.744161067157851e+05,	1.765964418953551e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.219094907735240e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.608200788216893e-15,	7.744161065009086e+05,	1.765964418462405e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.220095307746931e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.821845896799595e-15,	7.744161062860320e+05,	1.765964417971259e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.221095707758622e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.020382058813143e-15,	7.744161060711554e+05,	1.765964417480112e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.222096107770312e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.895699550131139e-15,	7.744161058562789e+05,	1.765964416988966e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.223096507782003e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.017922695023296e-15,	7.744161056414023e+05,	1.765964416497819e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.224096907793694e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.926048948762004e-15,	7.744161054265257e+05,	1.765964416006673e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.225097307805385e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.026876782560346e-15,	7.744161052116492e+05,	1.765964415515526e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.226097707817075e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-7.107408991181103e-16,	7.744161049967726e+05,	1.765964415024380e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.227098107828766e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.101405411644239e-16,	7.744161047818960e+05,	1.765964414533234e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.228098507840457e+00,	5.000000000000000e+00,	9.081433783075655e-01,	4.097241302678900e-16,	7.744161045670195e+05,	1.765964414042087e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.229098907852148e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-7.318594421964098e-16,	7.744161043521429e+05,	1.765964413550941e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.230099307863838e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.438296037513929e-15,	7.744161041372664e+05,	1.765964413059794e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.231099707875529e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.502216743603764e-15,	7.744161039223898e+05,	1.765964412568648e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.232100107887220e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.374518271861437e-15,	7.744161037075132e+05,	1.765964412077501e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.233100507898911e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.202327696871188e-15,	7.744161034926367e+05,	1.765964411586355e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.234100907910602e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.704390806246651e-15,	7.744161032777601e+05,	1.765964411095208e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.235101307922292e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.830149364409023e-15,	7.744161030628835e+05,	1.765964410604062e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.236101707933983e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.082818230156303e-15,	7.744161028480070e+05,	1.765964410112915e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.237102107945674e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.290266128059538e-15,	7.744161026331304e+05,	1.765964409621769e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.238102607957366e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.533090459256473e-15,	7.744161024182324e+05,	1.765964409130573e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.239103007969057e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.633042676373085e-15,	7.744161022033558e+05,	1.765964408639427e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.240103407980747e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.050261138772551e-15,	7.744161019884791e+05,	1.765964408148280e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.241103807992438e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.059999370688015e-15,	7.744161017736027e+05,	1.765964407657134e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.242104208004129e+00,	5.000000000000000e+00,	9.081433783075655e-01,	6.345367329854299e-16,	7.744161015587260e+05,	1.765964407165988e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.243104608015820e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-5.713624746803625e-16,	7.744161013438494e+05,	1.765964406674841e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.244105008027510e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.843427135252826e-16,	7.744161011289730e+05,	1.765964406183695e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.245105408039201e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.690593059424858e-16,	7.744161009140963e+05,	1.765964405692548e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.246105808050892e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.763946112657080e-19,	7.744161006992199e+05,	1.765964405201402e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.247106208062583e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.536775052577029e-16,	7.744161004843432e+05,	1.765964404710255e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.248106608074274e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.189064537345725e-16,	7.744161002694666e+05,	1.765964404219109e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.249107008085964e+00,	5.000000000000000e+00,	9.081433783075655e-01,	3.915221333852239e-16,	7.744161000545901e+05,	1.765964403727962e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.250107408097655e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-3.734919783117321e-16,	7.744160998397135e+05,	1.765964403236816e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.251107808109346e+00,	5.000000000000000e+00,	9.081433783075655e-01,	5.461078697206203e-16,	7.744160996248369e+05,	1.765964402745669e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.252108208121037e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-4.638740995529102e-16,	7.744160994099604e+05,	1.765964402254523e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
9.253108608132727e+00,	5.000000000000000e+00,	9.081433783075655e-01,	6.225792747481594e-16,	7.744160991950838e+05,	1.765964401763377e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
